epoch, batchidx, datapoint_index
040,010,324
040,010,470
040,010,581
040,010,256
040,010,011
040,010,263
040,010,378
040,010,690
040,010,357
040,010,138
040,010,140
040,010,494
040,010,483
040,010,680
040,010,136
040,010,179
040,010,599
040,010,255
040,010,361
040,010,015
040,010,142
040,010,317
040,010,651
040,010,329
040,010,238
040,010,456
040,010,018
040,010,285
040,010,132
040,010,035
040,010,230
040,010,689
040,010,061
040,010,401
040,010,639
040,010,031
040,010,530
040,010,579
040,010,521
040,010,509
040,010,278
040,010,311
040,010,269
040,010,075
040,010,386
040,010,479
040,010,391
040,010,578
040,010,663
040,010,644
040,010,221
040,010,439
040,010,290
040,010,046
040,010,043
040,010,039
040,010,133
040,010,134
040,010,652
040,010,103
040,010,638
040,010,457
040,010,441
040,010,194
040,010,594
040,010,462
040,010,490
040,010,664
040,010,190
040,010,475
040,010,201
040,010,028
040,010,191
040,010,204
040,010,189
040,010,172
040,010,038
040,010,025
040,010,698
040,010,284
040,010,047
040,010,334
040,010,360
040,011,461
040,011,276
040,011,057
040,011,415
040,011,165
040,011,040
040,011,490
040,011,388
040,011,070
040,011,133
040,011,156
040,011,012
040,011,021
040,011,549
040,011,002
040,011,361
040,011,569
040,011,182
040,011,309
040,011,034
040,011,536
040,011,081
040,011,302
040,011,234
040,011,297
040,011,164
040,011,543
040,011,187
040,011,489
040,011,095
040,011,541
040,011,059
040,011,445
040,011,117
040,011,216
040,011,175
040,011,520
040,011,239
040,011,011
040,011,142
040,011,381
040,011,448
040,011,458
040,011,488
040,011,097
040,011,369
040,011,563
040,011,248
040,011,422
040,011,208
040,011,331
040,011,286
040,011,062
040,011,125
040,011,486
040,011,427
040,011,506
040,011,084
040,011,224
040,011,232
040,011,177
040,011,229
040,011,296
040,011,477
040,011,428
040,011,104
040,011,588
040,011,517
040,011,027
040,011,507
040,011,374
040,011,552
040,011,031
040,011,559
040,011,411
040,011,463
040,011,188
040,011,195
040,011,233
040,011,122
040,011,404
040,011,155
040,011,562
040,011,152
040,011,242
040,011,589
040,011,249
040,011,595
040,011,560
040,011,413
040,011,118
040,011,418
040,011,580
040,011,498
040,011,360
040,011,421
040,011,020
040,011,327
040,011,087
040,011,532
040,012,338
040,012,430
040,012,210
040,012,063
040,012,476
040,012,304
040,012,049
040,012,166
040,012,075
040,012,402
040,012,010
040,012,422
040,012,413
040,012,183
040,012,293
040,012,486
040,012,149
040,012,305
040,012,290
040,012,456
040,012,102
040,012,169
040,012,213
040,012,264
040,012,329
040,012,073
040,012,103
040,012,474
040,012,040
040,012,478
040,012,120
040,012,381
040,012,195
040,012,143
040,012,489
040,012,233
040,012,471
040,012,425
040,012,257
040,012,030
040,012,139
040,012,391
040,012,001
040,012,410
040,012,472
040,012,331
040,012,174
040,012,442
040,012,165
040,012,006
040,012,079
040,012,024
040,012,235
040,012,206
040,012,110
040,012,179
040,012,421
040,012,146
040,012,042
040,012,138
040,012,462
040,012,261
040,012,220
040,012,306
040,012,375
040,012,237
040,012,444
040,012,114
040,012,050
040,012,026
040,012,199
040,012,382
040,012,191
040,012,051
040,012,071
040,012,439
040,012,420
040,012,059
040,012,271
040,012,396
040,012,218
040,012,372
040,012,272
040,012,082
040,012,340
040,012,467
040,012,101
040,012,458
040,012,151
040,012,180
040,012,397
040,012,342
040,012,299
040,012,032
040,012,017
040,012,041
040,012,379
040,012,408
040,012,407
040,012,025
040,013,053
040,013,338
040,013,134
040,013,260
040,013,377
040,013,261
040,013,314
040,013,333
040,013,087
040,013,101
040,013,397
040,013,191
040,013,380
040,013,358
040,013,198
040,013,151
040,013,078
040,013,373
040,013,196
040,013,154
040,013,240
040,013,361
040,013,086
040,013,258
040,013,166
040,013,135
040,013,085
040,013,393
040,013,108
040,013,386
040,013,300
040,013,396
040,013,104
040,013,374
040,013,269
040,013,356
040,013,047
040,013,236
040,013,389
040,013,387
040,013,226
040,013,290
040,013,321
040,013,171
040,013,009
040,013,069
040,013,091
040,013,287
040,013,388
040,013,390
040,013,308
040,013,180
040,013,168
040,013,070
040,013,225
040,013,204
040,013,137
040,013,192
040,013,332
040,013,210
040,013,010
040,013,252
040,013,096
040,013,090
040,013,238
040,013,371
040,013,082
040,013,344
040,013,127
040,013,186
040,013,352
040,013,183
040,013,102
040,013,143
040,013,247
040,013,122
040,013,264
040,013,073
040,013,045
040,013,149
040,013,012
040,013,385
040,013,200
040,013,116
040,013,376
040,013,038
040,013,156
040,013,288
040,013,340
040,013,170
040,013,334
040,013,177
040,013,357
040,013,207
040,013,130
040,013,243
040,013,330
040,013,398
040,013,081
040,013,020
040,014,247
040,014,051
040,014,286
040,014,006
040,014,258
040,014,234
040,014,103
040,014,254
040,014,185
040,014,069
040,014,020
040,014,025
040,014,121
040,014,048
040,014,026
040,014,147
040,014,284
040,014,108
040,014,119
040,014,213
040,014,001
040,014,052
040,014,043
040,014,177
040,014,214
040,014,279
040,014,259
040,014,124
040,014,021
040,014,201
040,014,198
040,014,242
040,014,141
040,014,195
040,014,143
040,014,109
040,014,208
040,014,250
040,014,102
040,014,165
040,014,170
040,014,197
040,014,065
040,014,178
040,014,096
040,014,184
040,014,240
040,014,235
040,014,047
040,014,039
040,014,228
040,014,104
040,014,253
040,014,013
040,014,010
040,014,044
040,014,162
040,014,038
040,014,055
040,014,062
040,014,009
040,014,071
040,014,122
040,014,028
040,014,128
040,014,190
040,014,299
040,014,000
040,014,263
040,014,145
040,014,113
040,014,249
040,014,296
040,014,087
040,014,027
040,014,294
040,014,131
040,014,183
040,014,153
040,014,224
040,014,016
040,014,033
040,014,142
040,014,176
040,014,217
040,014,169
040,014,237
040,014,023
040,014,037
040,014,283
040,014,095
040,014,298
040,014,219
040,014,091
040,014,157
040,014,172
040,014,297
040,014,210
040,014,123
040,014,040
040,015,137
040,015,138
040,015,140
040,015,093
040,015,053
040,015,067
040,015,154
040,015,079
040,015,026
040,015,167
040,015,048
040,015,077
040,015,170
040,015,006
040,015,063
040,015,173
040,015,062
040,015,157
040,015,095
040,015,024
040,015,049
040,015,186
040,015,023
040,015,090
040,015,073
040,015,135
040,015,112
040,015,193
040,015,027
040,015,017
040,015,176
040,015,166
040,015,195
040,015,129
040,015,028
040,015,133
040,015,030
040,015,130
040,015,181
040,015,131
040,015,092
040,015,047
040,015,141
040,015,045
040,015,128
040,015,123
040,015,091
040,015,183
040,015,120
040,015,035
040,015,039
040,015,177
040,015,163
040,015,007
040,015,008
040,015,165
040,015,109
040,015,161
040,015,148
040,015,194
040,015,056
040,015,086
040,015,121
040,015,149
040,015,084
040,015,144
040,015,075
040,015,143
040,015,182
040,015,162
040,015,175
040,015,147
040,015,156
040,015,022
040,015,168
040,015,013
040,015,111
040,015,043
040,015,159
040,015,142
040,015,037
040,015,118
040,015,125
040,015,096
040,015,038
040,015,016
040,015,002
040,015,101
040,015,122
040,015,001
040,015,081
040,015,188
040,015,033
040,015,132
040,015,153
040,015,104
040,015,172
040,015,174
040,015,089
040,015,107
040,016,085
040,016,077
040,016,065
040,016,099
040,016,082
040,016,086
040,016,042
040,016,017
040,016,005
040,016,081
040,016,044
040,016,062
040,016,031
040,016,059
040,016,083
040,016,052
040,016,071
040,016,046
040,016,013
040,016,022
040,016,076
040,016,010
040,016,027
040,016,001
040,016,021
040,016,018
040,016,096
040,016,092
040,016,008
040,016,026
040,016,003
040,016,032
040,016,097
040,016,078
040,016,079
040,016,066
040,016,058
040,016,009
040,016,024
040,016,088
040,016,036
040,016,090
040,016,011
040,016,098
040,016,034
040,016,029
040,016,057
040,016,020
040,016,030
040,016,089
040,016,037
040,016,012
040,016,061
040,016,064
040,016,055
040,016,043
040,016,004
040,016,015
040,016,051
040,016,087
040,016,023
040,016,068
040,016,054
040,016,038
040,016,060
040,016,093
040,016,056
040,016,069
040,016,091
040,016,053
040,016,073
040,016,095
040,016,041
040,016,084
040,016,002
040,016,049
040,016,040
040,016,048
040,016,045
040,016,047
040,016,033
040,016,039
040,016,080
040,016,070
040,016,028
040,016,007
040,016,019
040,016,067
040,016,075
040,016,000
040,016,025
040,016,014
040,016,094
040,016,063
040,016,072
040,016,006
040,016,016
040,016,074
040,016,035
040,016,050
041,001,702
041,001,287
041,001,1548
041,001,1500
041,001,457
041,001,318
041,001,884
041,001,190
041,001,1550
041,001,736
041,001,206
041,001,029
041,001,144
041,001,1505
041,001,071
041,001,975
041,001,526
041,001,946
041,001,1323
041,001,1423
041,001,338
041,001,138
041,001,1130
041,001,089
041,001,880
041,001,386
041,001,620
041,001,1032
041,001,904
041,001,050
041,001,188
041,001,1028
041,001,481
041,001,154
041,001,859
041,001,489
041,001,1341
041,001,1213
041,001,974
041,001,1002
041,001,467
041,001,435
041,001,031
041,001,565
041,001,980
041,001,419
041,001,1431
041,001,524
041,001,422
041,001,070
041,001,293
041,001,767
041,001,1371
041,001,520
041,001,434
041,001,1385
041,001,1237
041,001,1493
041,001,374
041,001,1282
041,001,1352
041,001,549
041,001,153
041,001,1475
041,001,317
041,001,055
041,001,769
041,001,058
041,001,076
041,001,110
041,001,1312
041,001,1134
041,001,1361
041,001,608
041,001,1003
041,001,1244
041,001,863
041,001,637
041,001,838
041,001,1186
041,001,1350
041,001,1326
041,001,557
041,001,351
041,001,1265
041,001,810
041,001,108
041,001,670
041,001,1256
041,001,1160
041,001,578
041,001,648
041,001,438
041,001,1079
041,001,1294
041,001,1096
041,001,1399
041,001,966
041,001,843
041,001,1188
041,002,953
041,002,1492
041,002,1298
041,002,401
041,002,1373
041,002,1359
041,002,612
041,002,1232
041,002,047
041,002,190
041,002,172
041,002,762
041,002,565
041,002,1323
041,002,1481
041,002,1204
041,002,951
041,002,154
041,002,902
041,002,1294
041,002,1049
041,002,1461
041,002,601
041,002,740
041,002,455
041,002,1276
041,002,1008
041,002,147
041,002,868
041,002,893
041,002,1411
041,002,1296
041,002,560
041,002,1105
041,002,104
041,002,122
041,002,1466
041,002,1317
041,002,1094
041,002,273
041,002,557
041,002,686
041,002,456
041,002,853
041,002,241
041,002,465
041,002,1484
041,002,1235
041,002,1273
041,002,134
041,002,888
041,002,1453
041,002,1430
041,002,791
041,002,1063
041,002,870
041,002,492
041,002,922
041,002,664
041,002,558
041,002,1441
041,002,783
041,002,400
041,002,469
041,002,457
041,002,300
041,002,1073
041,002,1224
041,002,001
041,002,057
041,002,1195
041,002,759
041,002,003
041,002,148
041,002,864
041,002,852
041,002,242
041,002,168
041,002,975
041,002,657
041,002,1072
041,002,1171
041,002,1436
041,002,687
041,002,307
041,002,629
041,002,062
041,002,239
041,002,1190
041,002,913
041,002,408
041,002,606
041,002,332
041,002,1041
041,002,391
041,002,097
041,002,1245
041,002,1145
041,002,011
041,002,797
041,003,953
041,003,268
041,003,315
041,003,497
041,003,036
041,003,755
041,003,531
041,003,792
041,003,158
041,003,671
041,003,393
041,003,1199
041,003,392
041,003,909
041,003,1348
041,003,756
041,003,617
041,003,1301
041,003,491
041,003,125
041,003,684
041,003,695
041,003,101
041,003,1357
041,003,149
041,003,1169
041,003,1341
041,003,1204
041,003,750
041,003,1176
041,003,1349
041,003,544
041,003,1035
041,003,493
041,003,1265
041,003,559
041,003,255
041,003,501
041,003,978
041,003,126
041,003,1377
041,003,349
041,003,515
041,003,1247
041,003,327
041,003,057
041,003,1275
041,003,1208
041,003,1397
041,003,279
041,003,719
041,003,360
041,003,459
041,003,741
041,003,1366
041,003,199
041,003,1198
041,003,627
041,003,1028
041,003,114
041,003,243
041,003,298
041,003,1093
041,003,1378
041,003,1111
041,003,554
041,003,752
041,003,854
041,003,1302
041,003,236
041,003,280
041,003,1144
041,003,735
041,003,1355
041,003,680
041,003,1193
041,003,911
041,003,831
041,003,215
041,003,757
041,003,355
041,003,1036
041,003,1172
041,003,851
041,003,990
041,003,877
041,003,898
041,003,1027
041,003,353
041,003,159
041,003,495
041,003,401
041,003,855
041,003,085
041,003,566
041,003,1346
041,003,374
041,003,136
041,003,1205
041,003,829
041,004,989
041,004,1203
041,004,271
041,004,176
041,004,620
041,004,353
041,004,1200
041,004,1260
041,004,418
041,004,932
041,004,1267
041,004,1140
041,004,1091
041,004,314
041,004,1279
041,004,1289
041,004,1084
041,004,033
041,004,1248
041,004,077
041,004,703
041,004,331
041,004,973
041,004,1238
041,004,499
041,004,1284
041,004,1271
041,004,571
041,004,492
041,004,588
041,004,615
041,004,659
041,004,862
041,004,1292
041,004,180
041,004,1016
041,004,966
041,004,1111
041,004,1246
041,004,1223
041,004,466
041,004,289
041,004,1275
041,004,378
041,004,1177
041,004,1100
041,004,565
041,004,649
041,004,1136
041,004,076
041,004,718
041,004,278
041,004,575
041,004,1006
041,004,1194
041,004,1286
041,004,073
041,004,1221
041,004,148
041,004,1044
041,004,014
041,004,882
041,004,899
041,004,873
041,004,1011
041,004,941
041,004,1037
041,004,244
041,004,1167
041,004,177
041,004,165
041,004,1218
041,004,807
041,004,286
041,004,806
041,004,570
041,004,1033
041,004,234
041,004,709
041,004,691
041,004,277
041,004,087
041,004,1040
041,004,1180
041,004,582
041,004,1133
041,004,772
041,004,194
041,004,1217
041,004,721
041,004,1252
041,004,147
041,004,922
041,004,052
041,004,1209
041,004,577
041,004,824
041,004,112
041,004,459
041,004,524
041,005,1148
041,005,1173
041,005,138
041,005,214
041,005,077
041,005,994
041,005,419
041,005,302
041,005,389
041,005,684
041,005,518
041,005,884
041,005,366
041,005,519
041,005,258
041,005,023
041,005,520
041,005,775
041,005,175
041,005,1023
041,005,756
041,005,902
041,005,426
041,005,1115
041,005,605
041,005,446
041,005,869
041,005,1012
041,005,463
041,005,383
041,005,665
041,005,517
041,005,043
041,005,206
041,005,691
041,005,545
041,005,296
041,005,757
041,005,1065
041,005,171
041,005,797
041,005,525
041,005,387
041,005,151
041,005,814
041,005,550
041,005,346
041,005,007
041,005,578
041,005,1129
041,005,098
041,005,136
041,005,733
041,005,589
041,005,391
041,005,143
041,005,1064
041,005,339
041,005,356
041,005,338
041,005,910
041,005,193
041,005,475
041,005,046
041,005,1197
041,005,833
041,005,1137
041,005,203
041,005,634
041,005,596
041,005,780
041,005,1146
041,005,926
041,005,226
041,005,538
041,005,997
041,005,394
041,005,846
041,005,376
041,005,159
041,005,575
041,005,085
041,005,655
041,005,552
041,005,371
041,005,164
041,005,022
041,005,1130
041,005,004
041,005,191
041,005,744
041,005,204
041,005,271
041,005,579
041,005,392
041,005,059
041,005,995
041,005,222
041,005,253
041,005,1117
041,006,1005
041,006,628
041,006,658
041,006,319
041,006,708
041,006,936
041,006,1035
041,006,444
041,006,508
041,006,501
041,006,544
041,006,907
041,006,955
041,006,609
041,006,824
041,006,648
041,006,761
041,006,723
041,006,1092
041,006,081
041,006,1096
041,006,272
041,006,247
041,006,995
041,006,1016
041,006,035
041,006,163
041,006,818
041,006,177
041,006,276
041,006,992
041,006,1082
041,006,853
041,006,911
041,006,921
041,006,965
041,006,341
041,006,382
041,006,846
041,006,048
041,006,578
041,006,225
041,006,254
041,006,138
041,006,1051
041,006,660
041,006,735
041,006,234
041,006,480
041,006,002
041,006,400
041,006,771
041,006,324
041,006,041
041,006,844
041,006,533
041,006,876
041,006,017
041,006,397
041,006,730
041,006,406
041,006,463
041,006,260
041,006,788
041,006,805
041,006,122
041,006,278
041,006,1012
041,006,855
041,006,000
041,006,098
041,006,547
041,006,968
041,006,511
041,006,517
041,006,700
041,006,934
041,006,954
041,006,871
041,006,733
041,006,803
041,006,654
041,006,707
041,006,732
041,006,082
041,006,312
041,006,752
041,006,251
041,006,548
041,006,346
041,006,130
041,006,360
041,006,315
041,006,923
041,006,699
041,006,650
041,006,1085
041,006,243
041,006,1045
041,006,040
041,007,044
041,007,144
041,007,235
041,007,232
041,007,418
041,007,887
041,007,840
041,007,691
041,007,472
041,007,283
041,007,630
041,007,300
041,007,216
041,007,172
041,007,344
041,007,378
041,007,473
041,007,169
041,007,002
041,007,656
041,007,139
041,007,483
041,007,567
041,007,802
041,007,494
041,007,940
041,007,021
041,007,047
041,007,715
041,007,162
041,007,367
041,007,638
041,007,268
041,007,593
041,007,645
041,007,476
041,007,624
041,007,965
041,007,013
041,007,146
041,007,426
041,007,980
041,007,149
041,007,821
041,007,159
041,007,341
041,007,722
041,007,130
041,007,605
041,007,284
041,007,295
041,007,952
041,007,432
041,007,291
041,007,922
041,007,105
041,007,466
041,007,626
041,007,407
041,007,832
041,007,910
041,007,349
041,007,914
041,007,636
041,007,359
041,007,449
041,007,156
041,007,737
041,007,921
041,007,279
041,007,794
041,007,150
041,007,168
041,007,747
041,007,896
041,007,589
041,007,895
041,007,043
041,007,603
041,007,345
041,007,746
041,007,201
041,007,239
041,007,481
041,007,395
041,007,688
041,007,215
041,007,362
041,007,243
041,007,090
041,007,984
041,007,206
041,007,292
041,007,077
041,007,905
041,007,041
041,007,071
041,007,867
041,007,886
041,007,118
041,008,325
041,008,207
041,008,026
041,008,179
041,008,693
041,008,082
041,008,138
041,008,565
041,008,806
041,008,171
041,008,487
041,008,501
041,008,004
041,008,811
041,008,030
041,008,543
041,008,255
041,008,622
041,008,206
041,008,541
041,008,741
041,008,625
041,008,437
041,008,317
041,008,252
041,008,457
041,008,343
041,008,818
041,008,013
041,008,197
041,008,130
041,008,888
041,008,375
041,008,057
041,008,607
041,008,718
041,008,810
041,008,263
041,008,275
041,008,183
041,008,438
041,008,605
041,008,194
041,008,631
041,008,262
041,008,046
041,008,831
041,008,395
041,008,899
041,008,509
041,008,665
041,008,646
041,008,012
041,008,234
041,008,734
041,008,641
041,008,848
041,008,097
041,008,813
041,008,676
041,008,190
041,008,535
041,008,005
041,008,368
041,008,829
041,008,825
041,008,415
041,008,682
041,008,615
041,008,224
041,008,779
041,008,626
041,008,560
041,008,684
041,008,853
041,008,204
041,008,412
041,008,232
041,008,844
041,008,018
041,008,306
041,008,547
041,008,456
041,008,485
041,008,184
041,008,439
041,008,003
041,008,727
041,008,713
041,008,742
041,008,288
041,008,105
041,008,199
041,008,792
041,008,417
041,008,441
041,008,367
041,008,599
041,008,349
041,008,296
041,009,306
041,009,772
041,009,100
041,009,756
041,009,265
041,009,740
041,009,088
041,009,575
041,009,558
041,009,480
041,009,083
041,009,053
041,009,651
041,009,017
041,009,642
041,009,733
041,009,338
041,009,027
041,009,167
041,009,400
041,009,024
041,009,666
041,009,567
041,009,494
041,009,223
041,009,128
041,009,229
041,009,650
041,009,485
041,009,791
041,009,326
041,009,077
041,009,162
041,009,276
041,009,540
041,009,311
041,009,718
041,009,116
041,009,489
041,009,195
041,009,481
041,009,511
041,009,248
041,009,254
041,009,579
041,009,172
041,009,751
041,009,179
041,009,204
041,009,641
041,009,569
041,009,397
041,009,299
041,009,407
041,009,363
041,009,686
041,009,627
041,009,044
041,009,696
041,009,290
041,009,030
041,009,469
041,009,216
041,009,421
041,009,392
041,009,367
041,009,606
041,009,184
041,009,344
041,009,373
041,009,471
041,009,246
041,009,368
041,009,063
041,009,009
041,009,776
041,009,422
041,009,425
041,009,096
041,009,514
041,009,729
041,009,767
041,009,453
041,009,609
041,009,366
041,009,777
041,009,760
041,009,415
041,009,004
041,009,443
041,009,288
041,009,099
041,009,664
041,009,018
041,009,492
041,009,723
041,009,074
041,009,266
041,009,493
041,009,484
041,010,598
041,010,198
041,010,316
041,010,017
041,010,216
041,010,066
041,010,249
041,010,542
041,010,038
041,010,275
041,010,655
041,010,581
041,010,012
041,010,606
041,010,569
041,010,248
041,010,360
041,010,121
041,010,074
041,010,571
041,010,011
041,010,115
041,010,430
041,010,407
041,010,106
041,010,141
041,010,426
041,010,519
041,010,693
041,010,158
041,010,272
041,010,296
041,010,170
041,010,039
041,010,240
041,010,190
041,010,570
041,010,618
041,010,622
041,010,293
041,010,247
041,010,006
041,010,189
041,010,129
041,010,102
041,010,619
041,010,462
041,010,453
041,010,138
041,010,284
041,010,528
041,010,140
041,010,393
041,010,352
041,010,324
041,010,163
041,010,118
041,010,523
041,010,294
041,010,288
041,010,013
041,010,234
041,010,469
041,010,534
041,010,028
041,010,496
041,010,016
041,010,387
041,010,167
041,010,258
041,010,346
041,010,640
041,010,538
041,010,290
041,010,540
041,010,510
041,010,292
041,010,639
041,010,125
041,010,312
041,010,403
041,010,572
041,010,305
041,010,437
041,010,357
041,010,678
041,010,652
041,010,397
041,010,188
041,010,362
041,010,101
041,010,396
041,010,632
041,010,043
041,010,367
041,010,643
041,010,065
041,010,539
041,010,625
041,010,133
041,011,566
041,011,506
041,011,327
041,011,466
041,011,423
041,011,250
041,011,149
041,011,272
041,011,258
041,011,378
041,011,291
041,011,322
041,011,157
041,011,361
041,011,572
041,011,199
041,011,255
041,011,074
041,011,383
041,011,225
041,011,437
041,011,502
041,011,364
041,011,153
041,011,166
041,011,412
041,011,409
041,011,398
041,011,135
041,011,213
041,011,360
041,011,537
041,011,580
041,011,187
041,011,117
041,011,474
041,011,467
041,011,519
041,011,595
041,011,252
041,011,186
041,011,560
041,011,513
041,011,442
041,011,470
041,011,031
041,011,044
041,011,386
041,011,426
041,011,303
041,011,505
041,011,555
041,011,339
041,011,120
041,011,232
041,011,183
041,011,220
041,011,376
041,011,060
041,011,164
041,011,457
041,011,422
041,011,579
041,011,159
041,011,552
041,011,254
041,011,456
041,011,541
041,011,200
041,011,125
041,011,053
041,011,464
041,011,473
041,011,286
041,011,142
041,011,266
041,011,261
041,011,155
041,011,038
041,011,121
041,011,105
041,011,536
041,011,212
041,011,262
041,011,535
041,011,080
041,011,088
041,011,311
041,011,346
041,011,034
041,011,321
041,011,136
041,011,244
041,011,069
041,011,192
041,011,224
041,011,314
041,011,043
041,011,090
041,011,005
041,012,370
041,012,091
041,012,400
041,012,366
041,012,355
041,012,032
041,012,159
041,012,468
041,012,394
041,012,359
041,012,037
041,012,493
041,012,196
041,012,120
041,012,362
041,012,322
041,012,399
041,012,230
041,012,447
041,012,014
041,012,301
041,012,028
041,012,407
041,012,139
041,012,124
041,012,174
041,012,110
041,012,058
041,012,376
041,012,335
041,012,347
041,012,395
041,012,385
041,012,051
041,012,215
041,012,016
041,012,312
041,012,360
041,012,489
041,012,118
041,012,422
041,012,223
041,012,409
041,012,146
041,012,425
041,012,462
041,012,170
041,012,287
041,012,216
041,012,222
041,012,013
041,012,191
041,012,030
041,012,087
041,012,190
041,012,289
041,012,496
041,012,300
041,012,482
041,012,022
041,012,367
041,012,157
041,012,412
041,012,416
041,012,131
041,012,498
041,012,283
041,012,067
041,012,175
041,012,062
041,012,226
041,012,348
041,012,198
041,012,053
041,012,457
041,012,185
041,012,349
041,012,152
041,012,168
041,012,063
041,012,361
041,012,019
041,012,160
041,012,285
041,012,039
041,012,296
041,012,098
041,012,224
041,012,474
041,012,483
041,012,477
041,012,111
041,012,405
041,012,481
041,012,373
041,012,075
041,012,320
041,012,440
041,012,021
041,012,135
041,013,341
041,013,110
041,013,282
041,013,288
041,013,086
041,013,266
041,013,046
041,013,255
041,013,207
041,013,195
041,013,140
041,013,089
041,013,068
041,013,357
041,013,090
041,013,362
041,013,391
041,013,018
041,013,060
041,013,071
041,013,114
041,013,224
041,013,161
041,013,353
041,013,296
041,013,374
041,013,217
041,013,332
041,013,091
041,013,380
041,013,258
041,013,035
041,013,345
041,013,019
041,013,059
041,013,174
041,013,057
041,013,346
041,013,355
041,013,173
041,013,050
041,013,165
041,013,365
041,013,078
041,013,053
041,013,347
041,013,079
041,013,223
041,013,381
041,013,389
041,013,276
041,013,049
041,013,245
041,013,128
041,013,384
041,013,390
041,013,305
041,013,261
041,013,162
041,013,378
041,013,301
041,013,274
041,013,159
041,013,072
041,013,042
041,013,244
041,013,243
041,013,225
041,013,324
041,013,094
041,013,370
041,013,194
041,013,054
041,013,012
041,013,040
041,013,363
041,013,027
041,013,277
041,013,064
041,013,359
041,013,334
041,013,275
041,013,188
041,013,104
041,013,320
041,013,383
041,013,333
041,013,088
041,013,176
041,013,247
041,013,397
041,013,294
041,013,182
041,013,132
041,013,144
041,013,392
041,013,181
041,013,033
041,013,015
041,013,229
041,014,021
041,014,080
041,014,276
041,014,099
041,014,237
041,014,189
041,014,177
041,014,000
041,014,003
041,014,204
041,014,264
041,014,038
041,014,213
041,014,106
041,014,138
041,014,096
041,014,263
041,014,051
041,014,198
041,014,049
041,014,148
041,014,071
041,014,118
041,014,233
041,014,250
041,014,022
041,014,159
041,014,168
041,014,024
041,014,119
041,014,295
041,014,132
041,014,058
041,014,203
041,014,144
041,014,107
041,014,050
041,014,262
041,014,115
041,014,152
041,014,261
041,014,088
041,014,219
041,014,108
041,014,124
041,014,098
041,014,194
041,014,272
041,014,230
041,014,234
041,014,200
041,014,037
041,014,169
041,014,180
041,014,298
041,014,202
041,014,074
041,014,191
041,014,015
041,014,018
041,014,085
041,014,123
041,014,010
041,014,009
041,014,247
041,014,205
041,014,103
041,014,140
041,014,248
041,014,285
041,014,044
041,014,008
041,014,061
041,014,093
041,014,083
041,014,092
041,014,109
041,014,211
041,014,186
041,014,225
041,014,271
041,014,232
041,014,275
041,014,174
041,014,045
041,014,004
041,014,195
041,014,215
041,014,016
041,014,254
041,014,224
041,014,216
041,014,199
041,014,188
041,014,260
041,014,217
041,014,048
041,014,129
041,014,223
041,014,251
041,015,025
041,015,027
041,015,176
041,015,135
041,015,118
041,015,099
041,015,057
041,015,148
041,015,198
041,015,026
041,015,005
041,015,151
041,015,092
041,015,043
041,015,178
041,015,195
041,015,145
041,015,182
041,015,039
041,015,137
041,015,008
041,015,003
041,015,103
041,015,141
041,015,166
041,015,131
041,015,139
041,015,119
041,015,159
041,015,083
041,015,167
041,015,154
041,015,162
041,015,180
041,015,142
041,015,054
041,015,192
041,015,122
041,015,046
041,015,147
041,015,169
041,015,079
041,015,064
041,015,184
041,015,152
041,015,163
041,015,062
041,015,041
041,015,129
041,015,068
041,015,066
041,015,170
041,015,164
041,015,048
041,015,188
041,015,001
041,015,179
041,015,053
041,015,063
041,015,015
041,015,075
041,015,040
041,015,012
041,015,087
041,015,128
041,015,132
041,015,024
041,015,022
041,015,193
041,015,181
041,015,160
041,015,010
041,015,052
041,015,085
041,015,076
041,015,090
041,015,123
041,015,050
041,015,096
041,015,100
041,015,158
041,015,153
041,015,070
041,015,101
041,015,058
041,015,081
041,015,126
041,015,165
041,015,030
041,015,172
041,015,071
041,015,113
041,015,130
041,015,059
041,015,111
041,015,098
041,015,028
041,015,072
041,015,094
041,015,136
041,016,020
041,016,068
041,016,033
041,016,014
041,016,076
041,016,012
041,016,066
041,016,010
041,016,037
041,016,000
041,016,087
041,016,032
041,016,023
041,016,016
041,016,030
041,016,092
041,016,048
041,016,021
041,016,055
041,016,019
041,016,054
041,016,070
041,016,046
041,016,022
041,016,081
041,016,063
041,016,003
041,016,084
041,016,001
041,016,059
041,016,096
041,016,015
041,016,062
041,016,057
041,016,027
041,016,056
041,016,080
041,016,067
041,016,009
041,016,091
041,016,017
041,016,031
041,016,041
041,016,073
041,016,064
041,016,090
041,016,072
041,016,028
041,016,049
041,016,075
041,016,036
041,016,007
041,016,078
041,016,035
041,016,040
041,016,024
041,016,088
041,016,002
041,016,034
041,016,026
041,016,085
041,016,013
041,016,097
041,016,044
041,016,053
041,016,095
041,016,018
041,016,005
041,016,038
041,016,089
041,016,093
041,016,069
041,016,065
041,016,042
041,016,047
041,016,071
041,016,043
041,016,082
041,016,074
041,016,045
041,016,025
041,016,058
041,016,079
041,016,086
041,016,099
041,016,029
041,016,077
041,016,051
041,016,094
041,016,006
041,016,050
041,016,083
041,016,004
041,016,039
041,016,098
041,016,060
041,016,008
041,016,011
041,016,061
041,016,052
042,001,1135
042,001,787
042,001,300
042,001,702
042,001,781
042,001,930
042,001,318
042,001,048
042,001,1053
042,001,697
042,001,552
042,001,1408
042,001,085
042,001,455
042,001,1237
042,001,1213
042,001,257
042,001,537
042,001,793
